county,precinct,office,candidate,votes,district
Churchill,12,State Senate,James Settelmeyer,180,17
Churchill,12,U.S. House,Mark Amodei,167,2
Churchill,12,U.S. House,Janine Hansen,12,2
Churchill,12,U.S. House,Kristen Spees,21,2
Churchill,13,Attorney General,Jonathan Hansen,26,
Churchill,13,Attorney General,Adam Laxalt,201,
Churchill,13,Attorney General,Ross Miller,81,
Churchill,13,Attorney General,None Of These Candidates,5,
Churchill,13,Governor,Robert Goodman,24,
Churchill,13,Governor,None Of These Candidates,7,
Churchill,13,Governor,Brian Sandoval,275,
Churchill,13,Governor,David Vanderbeek,8,
Churchill,13,State House,Tim Fasano,24,38
Churchill,13,State House,John O'Connor,29,38
Churchill,13,State House,Robin Titus,244,38
Churchill,13,State Senate,James Settelmeyer,281,17
Churchill,13,U.S. House,Mark Amodei,252,2
Churchill,13,U.S. House,Janine Hansen,22,2
Churchill,13,U.S. House,Kristen Spees,39,2
Churchill,14,Attorney General,Jonathan Hansen,43,
Churchill,14,Attorney General,Adam Laxalt,269,
Churchill,14,Attorney General,Ross Miller,67,
Churchill,14,Attorney General,None Of These Candidates,8,
Churchill,14,Governor,Robert Goodman,38,
Churchill,14,Governor,None Of These Candidates,7,
Churchill,14,Governor,Brian Sandoval,330,
Churchill,14,Governor,David Vanderbeek,16,
Churchill,14,State House,Tim Fasano,49,38
Churchill,14,State House,John O'Connor,32,38
Churchill,14,State House,Robin Titus,296,38
Churchill,14,State Senate,James Settelmeyer,344,17
Churchill,14,U.S. House,Mark Amodei,300,2
Churchill,14,U.S. House,Janine Hansen,38,2
Churchill,14,U.S. House,Kristen Spees,49,2
Churchill,15,Attorney General,Jonathan Hansen,38,
Churchill,15,Attorney General,Adam Laxalt,306,
Churchill,15,Attorney General,Ross Miller,88,
Churchill,15,Attorney General,None Of These Candidates,18,
Churchill,15,Governor,Robert Goodman,20,
Churchill,15,Governor,None Of These Candidates,13,
Churchill,15,Governor,Brian Sandoval,401,
Churchill,15,Governor,David Vanderbeek,17,
Churchill,15,State House,Tim Fasano,33,38
Churchill,15,State House,John O'Connor,26,38
Churchill,15,State House,Robin Titus,372,38
Churchill,15,State Senate,James Settelmeyer,397,17
Churchill,15,U.S. House,Mark Amodei,376,2
Churchill,15,U.S. House,Janine Hansen,33,2
Churchill,15,U.S. House,Kristen Spees,37,2
Churchill,16,Attorney General,Jonathan Hansen,21,
Churchill,16,Attorney General,Adam Laxalt,144,
Churchill,16,Attorney General,Ross Miller,85,
Churchill,16,Attorney General,None Of These Candidates,7,
Churchill,16,Governor,Robert Goodman,45,
Churchill,16,Governor,None Of These Candidates,7,
Churchill,16,Governor,Brian Sandoval,201,
Churchill,16,Governor,David Vanderbeek,3,
Churchill,16,State House,Tim Fasano,38,38
Churchill,16,State House,John O'Connor,34,38
Churchill,16,State House,Robin Titus,176,38
Churchill,16,State Senate,James Settelmeyer,218,17
Churchill,16,U.S. House,Mark Amodei,185,2
Churchill,16,U.S. House,Janine Hansen,17,2
Churchill,16,U.S. House,Kristen Spees,54,2
Churchill,17,Attorney General,Jonathan Hansen,60,
Churchill,17,Attorney General,Adam Laxalt,380,
Churchill,17,Attorney General,Ross Miller,129,
Churchill,17,Attorney General,None Of These Candidates,25,
Churchill,17,Governor,Robert Goodman,38,
Churchill,17,Governor,None Of These Candidates,20,
Churchill,17,Governor,Brian Sandoval,507,
Churchill,17,Governor,David Vanderbeek,30,
Churchill,17,State House,Tim Fasano,69,38
Churchill,17,State House,John O'Connor,68,38
Churchill,17,State House,Robin Titus,444,38
Churchill,17,State Senate,James Settelmeyer,546,17
Churchill,17,U.S. House,Mark Amodei,457,2
Churchill,17,U.S. House,Janine Hansen,46,2
Churchill,17,U.S. House,Kristen Spees,90,2
Churchill,18,Attorney General,Jonathan Hansen,52,
Churchill,18,Attorney General,Adam Laxalt,423,
Churchill,18,Attorney General,Ross Miller,154,
Churchill,18,Attorney General,None Of These Candidates,27,
Churchill,18,Governor,Robert Goodman,58,
Churchill,18,Governor,None Of These Candidates,14,
Churchill,18,Governor,Brian Sandoval,570,
Churchill,18,Governor,David Vanderbeek,19,
Churchill,18,State House,Tim Fasano,66,38
Churchill,18,State House,John O'Connor,50,38
Churchill,18,State House,Robin Titus,517,38
Churchill,18,State Senate,James Settelmeyer,583,17
Churchill,18,U.S. House,Mark Amodei,515,2
Churchill,18,U.S. House,Janine Hansen,45,2
Churchill,18,U.S. House,Kristen Spees,96,2
Churchill,19,Attorney General,Jonathan Hansen,31,
Churchill,19,Attorney General,Adam Laxalt,258,
Churchill,19,Attorney General,Ross Miller,83,
Churchill,19,Attorney General,None Of These Candidates,8,
Churchill,19,Governor,Robert Goodman,28,
Churchill,19,Governor,None Of These Candidates,2,
Churchill,19,Governor,Brian Sandoval,329,
Churchill,19,Governor,David Vanderbeek,22,
Churchill,19,State House,Tim Fasano,36,38
Churchill,19,State House,John O'Connor,27,38
Churchill,19,State House,Robin Titus,306,38
Churchill,19,State Senate,James Settelmeyer,347,17
Churchill,19,U.S. House,Mark Amodei,307,2
Churchill,19,U.S. House,Janine Hansen,24,2
Churchill,19,U.S. House,Kristen Spees,50,2
Churchill,99,U.S. House,Mark Amodei,0,2
Churchill,99,U.S. House,Janine Hansen,0,2
Churchill,99,U.S. House,Kristen Spees,0,2
Clark,103,Attorney General,Jonathan Hansen,1,
Clark,103,Attorney General,Adam Laxalt,141,
Clark,103,Attorney General,Ross Miller,99,
Clark,103,Attorney General,None Of These Candidates,1,
Clark,103,Governor,Robert Goodman,37,
Clark,103,Governor,None Of These Candidates,9,
Clark,103,Governor,Brian Sandoval,201,
Clark,103,Governor,David Vanderbeek,1,
Clark,103,State House,Jason Frierson,77,8
Clark,103,State House,John Moore,158,8
Clark,103,U.S. House,Kamau Bakari,4,1
Clark,103,U.S. House,Richard Charles,1,1
Clark,103,U.S. House,Annette Teijeiro,148,1
Clark,103,U.S. House,Dina Titus,89,1
Clark,103,Attorney General,Jonathan Hansen,15,
Clark,103,Attorney General,Adam Laxalt,336,
Clark,103,Attorney General,Ross Miller,202,
Clark,103,Attorney General,None Of These Candidates,13,
Clark,103,Governor,Robert Goodman,53,
Clark,103,Governor,None Of These Candidates,11,
Clark,103,Governor,Brian Sandoval,506,
Clark,103,Governor,David Vanderbeek,4,
Clark,103,State House,Jason Frierson,152,8
Clark,103,State House,John Moore,392,8
Clark,103,U.S. House,Kamau Bakari,6,1
Clark,103,U.S. House,Richard Charles,9,1
Clark,103,U.S. House,Annette Teijeiro,392,1
Clark,103,U.S. House,Dina Titus,165,1
Clark,106,Attorney General,Jonathan Hansen,29,
Clark,106,Attorney General,Adam Laxalt,210,
Clark,106,Attorney General,Ross Miller,227,
Clark,106,Attorney General,None Of These Candidates,10,
Clark,106,Governor,Robert Goodman,112,
Clark,106,Governor,None Of These Candidates,21,
Clark,106,Governor,Brian Sandoval,330,
Clark,106,Governor,David Vanderbeek,12,
Clark,106,State House,Derek Armstrong,234,21
Clark,106,State House,Andy Eisen,212,21
Clark,106,State House,Adam-John Sanacore,18,21
Clark,106,U.S. House,Erin Bilbray,182,3
Clark,106,U.S. House,David Goossen,9,3
Clark,106,U.S. House,Joe Heck,274,3
Clark,106,U.S. House,Randy Kimmick,3,3
Clark,106,U.S. House,Steven St. John,7,3
Clark,107,Attorney General,Jonathan Hansen,27,
Clark,107,Attorney General,Adam Laxalt,125,
Clark,107,Attorney General,Ross Miller,58,
Clark,107,Attorney General,None Of These Candidates,10,
Clark,107,Governor,Robert Goodman,35,
Clark,107,Governor,None Of These Candidates,6,
Clark,107,Governor,Brian Sandoval,161,
Clark,107,Governor,David Vanderbeek,18,
Clark,107,State House,Melissa Woodbury,194,23
Clark,107,State Senate,Joe Hardy,191,12
Clark,107,U.S. House,Erin Bilbray,54,3
Clark,107,U.S. House,David Goossen,9,3
Clark,107,U.S. House,Joe Heck,140,3
Clark,107,U.S. House,Randy Kimmick,8,3
Clark,107,U.S. House,Steven St. John,10,3
Clark,107,Attorney General,Jonathan Hansen,49,
Clark,107,Attorney General,Adam Laxalt,353,
Clark,107,Attorney General,Ross Miller,252,
Clark,107,Attorney General,None Of These Candidates,22,
Clark,107,Governor,Robert Goodman,168,
Clark,107,Governor,None Of These Candidates,13,
Clark,107,Governor,Brian Sandoval,477,
Clark,107,Governor,David Vanderbeek,19,
Clark,107,State House,Melissa Woodbury,515,23
Clark,107,State Senate,Joe Hardy,515,12
Clark,107,U.S. House,Erin Bilbray,228,3
Clark,107,U.S. House,David Goossen,11,3
Clark,107,U.S. House,Joe Heck,413,3
Clark,107,U.S. House,Randy Kimmick,12,3
Clark,107,U.S. House,Steven St. John,15,3
Clark,113,Attorney General,Jonathan Hansen,18,
Clark,113,Attorney General,Adam Laxalt,187,
Clark,113,Attorney General,Ross Miller,183,
Clark,113,Attorney General,None Of These Candidates,12,
Clark,113,Governor,Robert Goodman,120,
Clark,113,Governor,None Of These Candidates,7,
Clark,113,Governor,Brian Sandoval,269,
Clark,113,Governor,David Vanderbeek,5,
Clark,113,State House,Derek Armstrong,198,21
Clark,113,State House,Andy Eisen,171,21
Clark,113,State House,Adam-John Sanacore,18,21
Clark,113,U.S. House,Erin Bilbray,159,3
Clark,113,U.S. House,David Goossen,7,3
Clark,113,U.S. House,Joe Heck,229,3
Clark,113,U.S. House,Randy Kimmick,1,3
Clark,113,U.S. House,Steven St. John,4,3
Clark,130,Attorney General,Jonathan Hansen,22,
Clark,130,Attorney General,Adam Laxalt,126,
Clark,130,Attorney General,Ross Miller,214,
Clark,130,Attorney General,None Of These Candidates,8,
Clark,130,Governor,Robert Goodman,140,
Clark,130,Governor,None Of These Candidates,10,
Clark,130,Governor,Brian Sandoval,212,
Clark,130,Governor,David Vanderbeek,9,
Clark,130,State House,Jason Frierson,208,8
Clark,130,State House,John Moore,154,8
Clark,130,U.S. House,Erin Bilbray,189,3
Clark,130,U.S. House,David Goossen,2,3
Clark,130,U.S. House,Joe Heck,167,3
Clark,130,U.S. House,Randy Kimmick,8,3
Clark,130,U.S. House,Steven St. John,4,3
Clark,130,Attorney General,Jonathan Hansen,15,
Clark,130,Attorney General,Adam Laxalt,151,
Clark,130,Attorney General,Ross Miller,197,
Clark,130,Attorney General,None Of These Candidates,9,
Clark,130,Governor,Robert Goodman,106,
Clark,130,Governor,None Of These Candidates,6,
Clark,130,Governor,Brian Sandoval,256,
Clark,130,Governor,David Vanderbeek,7,
Clark,130,State House,Jason Frierson,179,8
Clark,130,State House,John Moore,175,8
Clark,130,U.S. House,Erin Bilbray,164,3
Clark,130,U.S. House,David Goossen,3,3
Clark,130,U.S. House,Joe Heck,199,3
Clark,130,U.S. House,Randy Kimmick,2,3
Clark,130,U.S. House,Steven St. John,2,3
Clark,130,Attorney General,Jonathan Hansen,6,
Clark,130,Attorney General,Adam Laxalt,41,
Clark,130,Attorney General,Ross Miller,76,
Clark,130,Attorney General,None Of These Candidates,3,
Clark,130,Governor,Robert Goodman,52,
Clark,130,Governor,None Of These Candidates,5,
Clark,130,Governor,Brian Sandoval,70,
Clark,130,Governor,David Vanderbeek,1,
Clark,130,State House,Jason Frierson,67,8
Clark,130,State House,John Moore,51,8
Clark,130,U.S. House,Erin Bilbray,69,3
Clark,130,U.S. House,David Goossen,2,3
Clark,130,U.S. House,Joe Heck,51,3
Clark,130,U.S. House,Randy Kimmick,2,3
Clark,130,U.S. House,Steven St. John,3,3
Clark,130,Attorney General,Jonathan Hansen,22,
Clark,130,Attorney General,Adam Laxalt,242,
Clark,130,Attorney General,Ross Miller,294,
Clark,130,Attorney General,None Of These Candidates,15,
Clark,130,Governor,Robert Goodman,152,
Clark,130,Governor,None Of These Candidates,21,
Clark,130,Governor,Brian Sandoval,407,
Clark,130,Governor,David Vanderbeek,5,
Clark,130,State House,James Healey,274,35
Clark,130,State House,Brent Jones,284,35
Clark,130,State Senate,Becky Harris,316,9
Clark,130,State Senate,Justin Jones,254,9
Clark,130,U.S. House,Erin Bilbray,242,3
Clark,130,U.S. House,David Goossen,5,3
Clark,130,U.S. House,Joe Heck,320,3
Clark,130,U.S. House,Randy Kimmick,4,3
Clark,130,U.S. House,Steven St. John,4,3
Clark,131,Attorney General,Jonathan Hansen,16,
Clark,131,Attorney General,Adam Laxalt,93,
Clark,131,Attorney General,Ross Miller,155,
Clark,131,Attorney General,None Of These Candidates,7,
Clark,131,Governor,Robert Goodman,99,
Clark,131,Governor,None Of These Candidates,11,
Clark,131,Governor,Brian Sandoval,153,
Clark,131,Governor,David Vanderbeek,11,
Clark,131,State House,Jason Frierson,149,8
Clark,131,State House,John Moore,113,8
Clark,131,U.S. House,Erin Bilbray,136,3
Clark,131,U.S. House,David Goossen,9,3
Clark,131,U.S. House,Joe Heck,118,3
Clark,131,U.S. House,Randy Kimmick,5,3
Clark,131,U.S. House,Steven St. John,2,3
Clark,132,Attorney General,Jonathan Hansen,11,
Clark,132,Attorney General,Adam Laxalt,120,
Clark,132,Attorney General,Ross Miller,203,
Clark,132,Attorney General,None Of These Candidates,5,
Clark,132,Governor,Robert Goodman,125,
Clark,132,Governor,None Of These Candidates,4,
Clark,132,Governor,Brian Sandoval,211,
Clark,132,Governor,David Vanderbeek,4,
Clark,132,State House,Jason Frierson,188,8
Clark,132,State House,John Moore,146,8
Clark,132,U.S. House,Erin Bilbray,172,3
Clark,132,U.S. House,David Goossen,5,3
Clark,132,U.S. House,Joe Heck,159,3
Clark,132,U.S. House,Randy Kimmick,3,3
Clark,132,U.S. House,Steven St. John,4,3
Clark,132,Attorney General,Jonathan Hansen,13,
Clark,132,Attorney General,Adam Laxalt,121,
Clark,132,Attorney General,Ross Miller,184,
Clark,132,Attorney General,None Of These Candidates,10,
Clark,132,Governor,Robert Goodman,121,
Clark,132,Governor,None Of These Candidates,7,
Clark,132,Governor,Brian Sandoval,192,
Clark,132,Governor,David Vanderbeek,10,
Clark,132,State House,Paul Aizley,172,41
Clark,132,State House,Vicki Dooling,147,41
Clark,132,State Senate,Teresa Lowry,176,20
Clark,132,State Senate,Michael Roberson,144,20
Clark,132,U.S. House,Erin Bilbray,145,3
Clark,132,U.S. House,David Goossen,3,3
Clark,132,U.S. House,Joe Heck,171,3
Clark,132,U.S. House,Randy Kimmick,6,3
Clark,132,U.S. House,Steven St. John,3,3
Clark,133,Attorney General,Jonathan Hansen,26,
Clark,133,Attorney General,Adam Laxalt,293,
Clark,133,Attorney General,Ross Miller,266,
Clark,133,Attorney General,None Of These Candidates,11,
Clark,133,Governor,Robert Goodman,143,
Clark,133,Governor,None Of These Candidates,28,
Clark,133,Governor,Brian Sandoval,414,
Clark,133,Governor,David Vanderbeek,12,
Clark,133,State House,Paul Aizley,241,41
Clark,133,State House,Vicki Dooling,336,41
Clark,133,State Senate,Teresa Lowry,226,20
Clark,133,State Senate,Michael Roberson,351,20
Clark,133,U.S. House,Erin Bilbray,212,3
Clark,133,U.S. House,David Goossen,6,3
Clark,133,U.S. House,Joe Heck,362,3
Clark,133,U.S. House,Randy Kimmick,9,3
Clark,133,U.S. House,Steven St. John,5,3
Clark,133,Attorney General,Jonathan Hansen,12,
Clark,133,Attorney General,Adam Laxalt,144,
Clark,133,Attorney General,Ross Miller,183,
Clark,133,Attorney General,None Of These Candidates,14,
Clark,133,Governor,Robert Goodman,141,
Clark,133,Governor,None Of These Candidates,9,
Clark,133,Governor,Brian Sandoval,199,
Clark,133,Governor,David Vanderbeek,9,
Clark,133,State House,Paul Aizley,189,41
Clark,133,State House,Vicki Dooling,159,41
Clark,133,State Senate,Teresa Lowry,190,20
Clark,133,State Senate,Michael Roberson,156,20
Clark,133,U.S. House,Erin Bilbray,182,3
Clark,133,U.S. House,David Goossen,3,3
Clark,133,U.S. House,Joe Heck,160,3
Clark,133,U.S. House,Randy Kimmick,3,3
Clark,133,U.S. House,Steven St. John,6,3
Clark,133,Attorney General,Jonathan Hansen,15,
Clark,133,Attorney General,Adam Laxalt,78,
Clark,133,Attorney General,Ross Miller,94,
Clark,133,Attorney General,None Of These Candidates,9,
Clark,133,Governor,Robert Goodman,67,
Clark,133,Governor,None Of These Candidates,5,
Clark,133,Governor,Brian Sandoval,127,
Clark,133,Governor,David Vanderbeek,1,
Clark,133,State House,Paul Aizley,100,41
Clark,133,State House,Vicki Dooling,97,41
Clark,133,State Senate,Teresa Lowry,98,20
Clark,133,State Senate,Michael Roberson,98,20
Clark,133,U.S. House,Erin Bilbray,86,3
Clark,133,U.S. House,David Goossen,0,3
Clark,133,U.S. House,Joe Heck,106,3
Clark,133,U.S. House,Randy Kimmick,2,3
Clark,133,U.S. House,Steven St. John,2,3
Clark,133,Attorney General,Jonathan Hansen,18,
Clark,133,Attorney General,Adam Laxalt,193,
Clark,133,Attorney General,Ross Miller,230,
Clark,133,Attorney General,None Of These Candidates,8,
Clark,133,Governor,Robert Goodman,115,
Clark,133,Governor,None Of These Candidates,19,
Clark,133,Governor,Brian Sandoval,320,
Clark,133,Governor,David Vanderbeek,6,
Clark,133,State House,Paul Aizley,199,41
Clark,133,State House,Vicki Dooling,247,41
Clark,133,State Senate,Teresa Lowry,196,20
Clark,133,State Senate,Michael Roberson,250,20
Clark,133,U.S. House,Erin Bilbray,189,3
Clark,133,U.S. House,David Goossen,9,3
Clark,133,U.S. House,Joe Heck,257,3
Clark,133,U.S. House,Randy Kimmick,2,3
Clark,133,U.S. House,Steven St. John,1,3
Clark,133,Attorney General,Jonathan Hansen,24,
Clark,133,Attorney General,Adam Laxalt,187,
Clark,133,Attorney General,Ross Miller,236,
Clark,133,Attorney General,None Of These Candidates,14,
