county,precinct,office,candidate,votes,district
Churchill,03,U.S. House,Jim Gibbons,384,2
Churchill,03,U.S. House,Janine Hansen,23,2
Churchill,03,U.S. Senate,David Schumann,7,
Churchill,03,U.S. Senate,Gary Marinch,2,
Churchill,03,U.S. Senate,None Of These Candidates,17,
Churchill,03,U.S. Senate,Harry Reid,215,
Churchill,03,U.S. Senate,Richard Ziser,266,
Churchill,03,U.S. Senate,Thomas Hurst,7,
Churchill,04,President,David Cobb,0,
Churchill,04,President,George Bush,296,
Churchill,04,President,John Kerry,134,
Churchill,04,President,Michael Peroutka,0,
Churchill,04,President,Michael Badnarik,2,
Churchill,04,President,None Of These Candidates,3,
Churchill,04,President,Ralph Nader,2,
Churchill,04,State House,Pete Goicoechea,211,35
Churchill,04,State House,Linwood Tracy,18,35
Churchill,04,State House,Marcia Debraga,204,35
Churchill,04,State Senate,Freddie Warman,70,
Churchill,04,State Senate,Kenneth Greenwell,27,
Churchill,04,State Senate,Mike Mcginness,334,
Churchill,04,U.S. House,Angie Cochran,87,2
Churchill,04,U.S. House,Brendan Trainor,8,2
Churchill,04,U.S. House,Jim Gibbons,313,2
Churchill,04,U.S. House,Janine Hansen,23,2
Churchill,04,U.S. Senate,David Schumann,8,
Churchill,04,U.S. Senate,Gary Marinch,2,
Churchill,04,U.S. Senate,None Of These Candidates,9,
Churchill,04,U.S. Senate,Harry Reid,209,
Churchill,04,U.S. Senate,Richard Ziser,198,
Churchill,04,U.S. Senate,Thomas Hurst,9,
Churchill,05,President,David Cobb,1,
Churchill,05,President,George Bush,310,
Churchill,05,President,John Kerry,167,
Churchill,05,President,Michael Peroutka,0,
Churchill,05,President,Michael Badnarik,3,
Churchill,05,President,None Of These Candidates,7,
Churchill,05,President,Ralph Nader,4,
Churchill,05,State House,Pete Goicoechea,205,35
Churchill,05,State House,Linwood Tracy,15,35
Churchill,05,State House,Marcia Debraga,263,35
Churchill,05,State Senate,Freddie Warman,78,
Churchill,05,State Senate,Kenneth Greenwell,38,
Churchill,05,State Senate,Mike Mcginness,367,
Churchill,05,U.S. House,Angie Cochran,116,2
Churchill,05,U.S. House,Brendan Trainor,5,2
Churchill,05,U.S. House,Jim Gibbons,337,2
Churchill,05,U.S. House,Janine Hansen,27,2
Churchill,05,U.S. Senate,David Schumann,9,
Churchill,05,U.S. Senate,Gary Marinch,4,
Churchill,05,U.S. Senate,None Of These Candidates,7,
Churchill,05,U.S. Senate,Harry Reid,253,
Churchill,05,U.S. Senate,Richard Ziser,209,
Churchill,05,U.S. Senate,Thomas Hurst,6,
Churchill,06,President,David Cobb,0,
Churchill,06,President,George Bush,361,
Churchill,06,President,John Kerry,146,
Churchill,06,President,Michael Peroutka,1,
Churchill,06,President,Michael Badnarik,3,
Churchill,06,President,None Of These Candidates,2,
Churchill,06,President,Ralph Nader,2,
Churchill,06,State House,Pete Goicoechea,244,35
Churchill,06,State House,Linwood Tracy,7,35
Churchill,06,State House,Marcia Debraga,261,35
Churchill,06,State Senate,Freddie Warman,50,
Churchill,06,State Senate,Kenneth Greenwell,17,
Churchill,06,State Senate,Mike Mcginness,440,
Churchill,06,U.S. House,Angie Cochran,87,2
Churchill,06,U.S. House,Brendan Trainor,2,2
Churchill,06,U.S. House,Jim Gibbons,404,2
Churchill,06,U.S. House,Janine Hansen,16,2
Churchill,06,U.S. Senate,David Schumann,4,
Churchill,06,U.S. Senate,Gary Marinch,1,
Churchill,06,U.S. Senate,None Of These Candidates,11,
Churchill,06,U.S. Senate,Harry Reid,232,
Churchill,06,U.S. Senate,Richard Ziser,260,
Churchill,06,U.S. Senate,Thomas Hurst,2,
Churchill,07,President,David Cobb,0,
Churchill,07,President,George Bush,511,
Churchill,07,President,John Kerry,165,
Churchill,07,President,Michael Peroutka,2,
Churchill,07,President,Michael Badnarik,2,
Churchill,07,President,None Of These Candidates,1,
Churchill,07,President,Ralph Nader,6,
Churchill,07,State House,Pete Goicoechea,435,35
Churchill,07,State House,Linwood Tracy,14,35
Churchill,07,State House,Marcia Debraga,226,35
Churchill,07,State Senate,Freddie Warman,65,
Churchill,07,State Senate,Kenneth Greenwell,24,
Churchill,07,State Senate,Mike Mcginness,588,
Churchill,07,U.S. House,Angie Cochran,104,2
Churchill,07,U.S. House,Brendan Trainor,6,2
Churchill,07,U.S. House,Jim Gibbons,560,2
Churchill,07,U.S. House,Janine Hansen,11,2
Churchill,07,U.S. Senate,David Schumann,8,
Churchill,07,U.S. Senate,Gary Marinch,3,
Churchill,07,U.S. Senate,None Of These Candidates,11,
Churchill,07,U.S. Senate,Harry Reid,257,
Churchill,07,U.S. Senate,Richard Ziser,394,
Churchill,07,U.S. Senate,Thomas Hurst,8,
Churchill,08,President,David Cobb,0,
Churchill,08,President,George Bush,257,
Churchill,08,President,John Kerry,85,
Churchill,08,President,Michael Peroutka,0,
Churchill,08,President,Michael Badnarik,2,
Churchill,08,President,None Of These Candidates,4,
Churchill,08,President,Ralph Nader,3,
Churchill,08,State House,Pete Goicoechea,184,35
Churchill,08,State House,Linwood Tracy,5,35
Churchill,08,State House,Marcia Debraga,154,35
Churchill,08,State Senate,Freddie Warman,49,
Churchill,08,State Senate,Kenneth Greenwell,12,
Churchill,08,State Senate,Mike Mcginness,281,
Churchill,08,U.S. House,Angie Cochran,52,2
Churchill,08,U.S. House,Brendan Trainor,6,2
Churchill,08,U.S. House,Jim Gibbons,276,2
Churchill,08,U.S. House,Janine Hansen,10,2
Churchill,08,U.S. Senate,David Schumann,4,
Churchill,08,U.S. Senate,Gary Marinch,1,
Churchill,08,U.S. Senate,None Of These Candidates,6,
Churchill,08,U.S. Senate,Harry Reid,145,
Churchill,08,U.S. Senate,Richard Ziser,187,
Churchill,08,U.S. Senate,Thomas Hurst,1,
Churchill,09,President,David Cobb,0,
Churchill,09,President,George Bush,317,
Churchill,09,President,John Kerry,93,
Churchill,09,President,Michael Peroutka,0,
Churchill,09,President,Michael Badnarik,2,
Churchill,09,President,None Of These Candidates,4,
Churchill,09,President,Ralph Nader,2,
Churchill,09,State House,Pete Goicoechea,260,35
Churchill,09,State House,Linwood Tracy,7,35
Churchill,09,State House,Marcia Debraga,152,35
Churchill,09,State Senate,Freddie Warman,41,
Churchill,09,State Senate,Kenneth Greenwell,27,
Churchill,09,State Senate,Mike Mcginness,345,
Churchill,09,U.S. House,Angie Cochran,56,2
Churchill,09,U.S. House,Brendan Trainor,2,2
Churchill,09,U.S. House,Jim Gibbons,337,2
Churchill,09,U.S. House,Janine Hansen,15,2
Churchill,09,U.S. Senate,David Schumann,2,
Churchill,09,U.S. Senate,Gary Marinch,2,
Churchill,09,U.S. Senate,None Of These Candidates,8,
Churchill,09,U.S. Senate,Harry Reid,141,
Churchill,09,U.S. Senate,Richard Ziser,258,
Churchill,09,U.S. Senate,Thomas Hurst,4,
Churchill,10,President,David Cobb,0,
Churchill,10,President,George Bush,529,
Churchill,10,President,John Kerry,179,
Churchill,10,President,Michael Peroutka,0,
Churchill,10,President,Michael Badnarik,2,
Churchill,10,President,None Of These Candidates,6,
Churchill,10,President,Ralph Nader,6,
Churchill,10,State House,Pete Goicoechea,417,35
Churchill,10,State House,Linwood Tracy,16,35
Churchill,10,State House,Marcia Debraga,279,35
Churchill,10,State Senate,Freddie Warman,93,
Churchill,10,State Senate,Kenneth Greenwell,21,
Churchill,10,State Senate,Mike Mcginness,595,
Churchill,10,U.S. House,Angie Cochran,116,2
Churchill,10,U.S. House,Brendan Trainor,7,2
Churchill,10,U.S. House,Jim Gibbons,548,2
Churchill,10,U.S. House,Janine Hansen,32,2
Churchill,10,U.S. Senate,David Schumann,3,
Churchill,10,U.S. Senate,Gary Marinch,1,
Churchill,10,U.S. Senate,None Of These Candidates,7,
Churchill,10,U.S. Senate,Harry Reid,266,
Churchill,10,U.S. Senate,Richard Ziser,427,
Churchill,10,U.S. Senate,Thomas Hurst,8,
Churchill,11,President,David Cobb,1,
Churchill,11,President,George Bush,512,
Churchill,11,President,John Kerry,153,
Churchill,11,President,Michael Peroutka,0,
Churchill,11,President,Michael Badnarik,1,
Churchill,11,President,None Of These Candidates,4,
Churchill,11,President,Ralph Nader,5,
Churchill,11,State House,Pete Goicoechea,389,35
Churchill,11,State House,Linwood Tracy,19,35
Churchill,11,State House,Marcia Debraga,265,35
Churchill,11,State Senate,Freddie Warman,75,
Churchill,11,State Senate,Kenneth Greenwell,42,
Churchill,11,State Senate,Mike Mcginness,555,
Churchill,11,U.S. House,Angie Cochran,99,2
Churchill,11,U.S. House,Brendan Trainor,6,2
Churchill,11,U.S. House,Jim Gibbons,550,2
Churchill,11,U.S. House,Janine Hansen,16,2
Churchill,11,U.S. Senate,David Schumann,5,
Churchill,11,U.S. Senate,Gary Marinch,0,
Churchill,11,U.S. Senate,None Of These Candidates,10,
Churchill,11,U.S. Senate,Harry Reid,269,
Churchill,11,U.S. Senate,Richard Ziser,386,
Churchill,11,U.S. Senate,Thomas Hurst,2,
Churchill,12,President,David Cobb,1,
Churchill,12,President,George Bush,311,
Churchill,12,President,John Kerry,78,
Churchill,12,President,Michael Peroutka,2,
Churchill,12,President,Michael Badnarik,2,
Churchill,12,President,None Of These Candidates,0,
Churchill,12,President,Ralph Nader,1,
Churchill,12,State House,Jackie Holmgren,81,36
Churchill,12,State House,Roderick Shererh,279,36
Churchill,12,State Senate,Freddie Warman,47,
Churchill,12,State Senate,Kenneth Greenwell,26,
Churchill,12,State Senate,Mike Mcginness,301,
Churchill,12,U.S. House,Angie Cochran,52,2
Churchill,12,U.S. House,Brendan Trainor,1,2
Churchill,12,U.S. House,Jim Gibbons,308,2
Churchill,12,U.S. House,Janine Hansen,13,2
Churchill,12,U.S. Senate,David Schumann,7,
Churchill,12,U.S. Senate,Gary Marinch,2,
Churchill,12,U.S. Senate,None Of These Candidates,17,
Churchill,12,U.S. Senate,Harry Reid,93,
Churchill,12,U.S. Senate,Richard Ziser,264,
Churchill,12,U.S. Senate,Thomas Hurst,0,
Churchill,13,President,David Cobb,0,
Churchill,13,President,George Bush,288,
Churchill,13,President,John Kerry,76,
Churchill,13,President,Michael Peroutka,2,
Churchill,13,President,Michael Badnarik,3,
Churchill,13,President,None Of These Candidates,2,
Churchill,13,President,Ralph Nader,3,
Churchill,13,State House,Jackie Holmgren,75,36
Churchill,13,State House,Roderick Shererh,270,36
Churchill,13,State Senate,Freddie Warman,29,
Churchill,13,State Senate,Kenneth Greenwell,24,
Churchill,13,State Senate,Mike Mcginness,308,
Churchill,13,U.S. House,Angie Cochran,37,2
Churchill,13,U.S. House,Brendan Trainor,3,2
Churchill,13,U.S. House,Jim Gibbons,308,2
Churchill,13,U.S. House,Janine Hansen,15,2
Churchill,13,U.S. Senate,David Schumann,11,
Churchill,13,U.S. Senate,Gary Marinch,0,
Churchill,13,U.S. Senate,None Of These Candidates,6,
Churchill,13,U.S. Senate,Harry Reid,108,
Churchill,13,U.S. Senate,Richard Ziser,242,
Churchill,13,U.S. Senate,Thomas Hurst,6,
Churchill,14,President,David Cobb,0,
Churchill,14,President,George Bush,401,
Churchill,14,President,John Kerry,87,
Churchill,14,President,Michael Peroutka,3,
Churchill,14,President,Michael Badnarik,2,
Churchill,14,President,None Of These Candidates,1,
Churchill,14,President,Ralph Nader,4,
Churchill,14,State House,Jackie Holmgren,108,36
Churchill,14,State House,Roderick Shererh,369,36
Churchill,14,State Senate,Freddie Warman,51,
Churchill,14,State Senate,Kenneth Greenwell,34,
Churchill,14,State Senate,Mike Mcginness,410,
Churchill,14,U.S. House,Angie Cochran,59,2
Churchill,14,U.S. House,Brendan Trainor,1,2
Churchill,14,U.S. House,Jim Gibbons,405,2
Churchill,14,U.S. House,Janine Hansen,27,2
Churchill,14,U.S. Senate,David Schumann,10,
Churchill,14,U.S. Senate,Gary Marinch,1,
Churchill,14,U.S. Senate,None Of These Candidates,6,
Churchill,14,U.S. Senate,Harry Reid,145,
Churchill,14,U.S. Senate,Richard Ziser,327,
Churchill,14,U.S. Senate,Thomas Hurst,4,
Churchill,15,President,David Cobb,1,
Churchill,15,President,George Bush,466,
Churchill,15,President,John Kerry,144,
Churchill,15,President,Michael Peroutka,2,
Churchill,15,President,Michael Badnarik,1,
Churchill,15,President,None Of These Candidates,3,
Churchill,15,President,Ralph Nader,3,
Churchill,15,State House,Jackie Holmgren,149,36
Churchill,15,State House,Roderick Shererh,423,36
Churchill,15,State Senate,Freddie Warman,67,
Churchill,15,State Senate,Kenneth Greenwell,49,
Churchill,15,State Senate,Mike Mcginness,490,
Churchill,15,U.S. House,Angie Cochran,80,2
Churchill,15,U.S. House,Brendan Trainor,13,2
Churchill,15,U.S. House,Jim Gibbons,476,2
Churchill,15,U.S. House,Janine Hansen,40,2
Churchill,15,U.S. Senate,David Schumann,11,
Churchill,15,U.S. Senate,Gary Marinch,4,
Churchill,15,U.S. Senate,None Of These Candidates,24,
Churchill,15,U.S. Senate,Harry Reid,191,
Churchill,15,U.S. Senate,Richard Ziser,378,
Churchill,15,U.S. Senate,Thomas Hurst,6,
Churchill,16,President,David Cobb,0,
Churchill,16,President,George Bush,244,
Churchill,16,President,John Kerry,176,
Churchill,16,President,Michael Peroutka,1,
Churchill,16,President,Michael Badnarik,1,
Churchill,16,President,None Of These Candidates,1,
Churchill,16,President,Ralph Nader,5,
Churchill,16,State House,Pete Goicoechea,178,35
Churchill,16,State House,Linwood Tracy,24,35
Churchill,16,State House,Marcia Debraga,220,35
Churchill,16,State Senate,Freddie Warman,72,
Churchill,16,State Senate,Kenneth Greenwell,36,
Churchill,16,State Senate,Mike Mcginness,311,
Churchill,16,U.S. House,Angie Cochran,81,2
Churchill,16,U.S. House,Brendan Trainor,2,2
Churchill,16,U.S. House,Jim Gibbons,309,2
Churchill,16,U.S. House,Janine Hansen,29,2
Churchill,16,U.S. Senate,David Schumann,6,
Churchill,16,U.S. Senate,Gary Marinch,2,
Churchill,16,U.S. Senate,None Of These Candidates,9,
Churchill,16,U.S. Senate,Harry Reid,215,
Churchill,16,U.S. Senate,Richard Ziser,194,
Churchill,16,U.S. Senate,Thomas Hurst,2,
Churchill,17,President,David Cobb,0,
Churchill,17,President,George Bush,554,
Churchill,17,President,John Kerry,208,
Churchill,17,President,Michael Peroutka,1,
Churchill,17,President,Michael Badnarik,3,
Churchill,17,President,None Of These Candidates,7,
Churchill,17,President,Ralph Nader,4,
Churchill,17,State House,Cathylee James,238,38
Churchill,17,State House,Dennis Gomez,33,38
Churchill,17,State House,Tom Grady,474,38
Churchill,17,State Senate,Freddie Warman,120,
Churchill,17,State Senate,Kenneth Greenwell,33,
Churchill,17,State Senate,Mike Mcginness,604,
Churchill,17,U.S. House,Angie Cochran,154,2
Churchill,17,U.S. House,Brendan Trainor,6,2
Churchill,17,U.S. House,Jim Gibbons,579,2
Churchill,17,U.S. House,Janine Hansen,24,2
Churchill,17,U.S. Senate,David Schumann,9,
Churchill,17,U.S. Senate,Gary Marinch,0,
Churchill,17,U.S. Senate,None Of These Candidates,21,
Churchill,17,U.S. Senate,Harry Reid,322,
Churchill,17,U.S. Senate,Richard Ziser,401,
Churchill,17,U.S. Senate,Thomas Hurst,9,
Churchill,18,President,David Cobb,2,
Churchill,18,President,George Bush,621,
Churchill,18,President,John Kerry,233,
Churchill,18,President,Michael Peroutka,3,
Churchill,18,President,Michael Badnarik,3,
Churchill,18,President,None Of These Candidates,6,
Churchill,18,President,Ralph Nader,5,
Churchill,18,State House,Pete Goicoechea,505,35
Churchill,18,State House,Linwood Tracy,22,35
Churchill,18,State House,Marcia Debraga,329,35
Churchill,18,State Senate,Freddie Warman,122,
Churchill,18,State Senate,Kenneth Greenwell,48,
Churchill,18,State Senate,Mike Mcginness,683,
Churchill,18,U.S. House,Angie Cochran,159,2
Churchill,18,U.S. House,Brendan Trainor,7,2
Churchill,18,U.S. House,Jim Gibbons,657,2
Churchill,18,U.S. House,Janine Hansen,36,2
Churchill,18,U.S. Senate,David Schumann,8,
Churchill,18,U.S. Senate,Gary Marinch,2,
Churchill,18,U.S. Senate,None Of These Candidates,13,
Churchill,18,U.S. Senate,Harry Reid,336,
Churchill,18,U.S. Senate,Richard Ziser,492,
Churchill,18,U.S. Senate,Thomas Hurst,10,
Churchill,19,President,David Cobb,1,
Churchill,19,President,George Bush,376,
Churchill,19,President,John Kerry,127,
Churchill,19,President,Michael Peroutka,1,
Churchill,19,President,Michael Badnarik,3,
Churchill,19,President,None Of These Candidates,1,
Churchill,19,President,Ralph Nader,4,
Churchill,19,State House,Cathylee James,131,38
Churchill,19,State House,Dennis Gomez,22,38
Churchill,19,State House,Tom Grady,345,38
Churchill,19,State Senate,Freddie Warman,69,
Churchill,19,State Senate,Kenneth Greenwell,17,
Churchill,19,State Senate,Mike Mcginness,424,
Churchill,19,U.S. House,Angie Cochran,74,2
Churchill,19,U.S. House,Brendan Trainor,9,2
Churchill,19,U.S. House,Jim Gibbons,413,2
Churchill,19,U.S. House,Janine Hansen,13,2
Churchill,19,U.S. Senate,David Schumann,7,
Churchill,19,U.S. Senate,Gary Marinch,2,
Churchill,19,U.S. Senate,None Of These Candidates,8,
Churchill,19,U.S. Senate,Harry Reid,157,
Churchill,19,U.S. Senate,Richard Ziser,329,
Churchill,19,U.S. Senate,Thomas Hurst,7,
Churchill,88,President,David Cobb,0,
Churchill,88,President,George Bush,0,
Churchill,88,President,John Kerry,0,
Churchill,88,President,Michael Peroutka,0,
Churchill,88,President,Michael Badnarik,0,
Churchill,88,President,None Of These Candidates,0,
Churchill,88,President,Ralph Nader,0,
Churchill,99,President,David Cobb,0,
Churchill,99,President,George Bush,0,
Churchill,99,President,John Kerry,0,
Churchill,99,President,Michael Peroutka,0,
Churchill,99,President,Michael Badnarik,0,
Churchill,99,President,None Of These Candidates,0,
Churchill,99,President,Ralph Nader,0,
Churchill,99,U.S. House,Angie Cochran,0,2
Churchill,99,U.S. House,Brendan Trainor,0,2
Churchill,99,U.S. House,Jim Gibbons,0,2
Churchill,99,U.S. House,Janine Hansen,0,2
Churchill,99,U.S. Senate,David Schumann,0,
Churchill,99,U.S. Senate,Gary Marinch,0,
Churchill,99,U.S. Senate,None Of These Candidates,0,
Churchill,99,U.S. Senate,Harry Reid,0,
