county,precinct,office,candidate,votes,district
Carson City,311,U.S. Senate,None Of These Candidates,40,
Carson City,311,U.S. Senate,Jeffrey Reeves,6,
Carson City,311,U.S. Senate,Harry Reid,400,
Carson City,311,U.S. Senate,Wil Stand,4,
Carson City,401,Attorney General,Travis Barrick,188,
Carson City,401,Attorney General,Catherine Cortez Masto,341,
Carson City,401,Attorney General,Joel Hansen,46,
Carson City,401,Attorney General,None Of These Candidates,15,
Carson City,401,Governor,David Curtis,5,
Carson City,401,Governor,Eugene Disimone,15,
Carson City,401,Governor,Floyd Fitzgibbons,7,
Carson City,401,Governor,Aaron Honig,0,
Carson City,401,Governor,Lampitt Arthur Forest,10,
Carson City,401,Governor,None Of These Candidates,19,
Carson City,401,Governor,Rory Reid,228,
Carson City,401,Governor,Brian Sandoval,314,
Carson City,401,State House,Pete Livermore,269,40
Carson City,401,State House,Robin Williamson,311,40
Carson City,401,State Senate,Cody Quirk,38,
Carson City,401,State Senate,Kevin Ranft,233,
Carson City,401,State Senate,James Settelmeyer,303,
Carson City,401,U.S. House,Russell Best,31,2
Carson City,401,U.S. House,Dean Heller,344,2
Carson City,401,U.S. House,Nancy Price,206,2
Carson City,401,U.S. Senate,Sharron Angle,241,
Carson City,401,U.S. Senate,Scott Ashjian,10,
Carson City,401,U.S. Senate,Tim Fasano,9,
Carson City,401,U.S. Senate,Michael Haines,3,
Carson City,401,U.S. Senate,Jesse Holland,5,
Carson City,401,U.S. Senate,None Of These Candidates,12,
Carson City,401,U.S. Senate,Jeffrey Reeves,4,
Carson City,401,U.S. Senate,Harry Reid,311,
Carson City,401,U.S. Senate,Wil Stand,3,
Carson City,403,Attorney General,Travis Barrick,302,
Carson City,403,Attorney General,Catherine Cortez Masto,530,
Carson City,403,Attorney General,Joel Hansen,77,
Carson City,403,Attorney General,None Of These Candidates,35,
Carson City,403,Governor,David Curtis,8,
Carson City,403,Governor,Eugene Disimone,17,
Carson City,403,Governor,Floyd Fitzgibbons,12,
Carson City,403,Governor,Aaron Honig,6,
Carson City,403,Governor,Lampitt Arthur Forest,9,
Carson City,403,Governor,None Of These Candidates,23,
Carson City,403,Governor,Rory Reid,396,
Carson City,403,Governor,Brian Sandoval,483,
Carson City,403,State House,Pete Livermore,419,40
Carson City,403,State House,Robin Williamson,517,40
Carson City,403,State Senate,Cody Quirk,62,
Carson City,403,State Senate,Kevin Ranft,398,
Carson City,403,State Senate,James Settelmeyer,473,
Carson City,403,U.S. House,Russell Best,44,2
Carson City,403,U.S. House,Dean Heller,520,2
Carson City,403,U.S. House,Nancy Price,355,2
Carson City,403,U.S. Senate,Sharron Angle,398,
Carson City,403,U.S. Senate,Scott Ashjian,5,
Carson City,403,U.S. Senate,Tim Fasano,20,
Carson City,403,U.S. Senate,Michael Haines,5,
Carson City,403,U.S. Senate,Jesse Holland,8,
Carson City,403,U.S. Senate,None Of These Candidates,26,
Carson City,403,U.S. Senate,Jeffrey Reeves,4,
Carson City,403,U.S. Senate,Harry Reid,485,
Carson City,403,U.S. Senate,Wil Stand,2,
Carson City,405,Attorney General,Travis Barrick,249,
Carson City,405,Attorney General,Catherine Cortez Masto,426,
Carson City,405,Attorney General,Joel Hansen,62,
Carson City,405,Attorney General,None Of These Candidates,23,
Carson City,405,Governor,David Curtis,6,
Carson City,405,Governor,Eugene Disimone,13,
Carson City,405,Governor,Floyd Fitzgibbons,8,
Carson City,405,Governor,Aaron Honig,6,
Carson City,405,Governor,Lampitt Arthur Forest,5,
Carson City,405,Governor,None Of These Candidates,25,
Carson City,405,Governor,Rory Reid,290,
Carson City,405,Governor,Brian Sandoval,411,
Carson City,405,State House,Pete Livermore,362,40
Carson City,405,State House,Robin Williamson,387,40
Carson City,405,State Senate,Cody Quirk,35,
Carson City,405,State Senate,Kevin Ranft,285,
Carson City,405,State Senate,James Settelmeyer,427,
Carson City,405,U.S. House,Russell Best,26,2
Carson City,405,U.S. House,Dean Heller,469,2
Carson City,405,U.S. House,Nancy Price,251,2
Carson City,405,U.S. Senate,Sharron Angle,343,
Carson City,405,U.S. Senate,Scott Ashjian,11,
Carson City,405,U.S. Senate,Tim Fasano,1,
Carson City,405,U.S. Senate,Michael Haines,5,
Carson City,405,U.S. Senate,Jesse Holland,6,
Carson City,405,U.S. Senate,None Of These Candidates,32,
Carson City,405,U.S. Senate,Jeffrey Reeves,2,
Carson City,405,U.S. Senate,Harry Reid,365,
Carson City,405,U.S. Senate,Wil Stand,1,
Carson City,407,Attorney General,Travis Barrick,328,
Carson City,407,Attorney General,Catherine Cortez Masto,311,
Carson City,407,Attorney General,Joel Hansen,81,
Carson City,407,Attorney General,None Of These Candidates,21,
Carson City,407,Governor,David Curtis,5,
Carson City,407,Governor,Eugene Disimone,8,
Carson City,407,Governor,Floyd Fitzgibbons,7,
Carson City,407,Governor,Aaron Honig,1,
Carson City,407,Governor,Lampitt Arthur Forest,6,
Carson City,407,Governor,None Of These Candidates,20,
Carson City,407,Governor,Rory Reid,218,
Carson City,407,Governor,Brian Sandoval,479,
Carson City,407,State House,Pete Livermore,431,40
Carson City,407,State House,Robin Williamson,299,40
Carson City,407,State Senate,Cody Quirk,35,
Carson City,407,State Senate,Kevin Ranft,191,
Carson City,407,State Senate,James Settelmeyer,513,
Carson City,407,U.S. House,Russell Best,17,2
Carson City,407,U.S. House,Dean Heller,545,2
Carson City,407,U.S. House,Nancy Price,166,2
Carson City,407,U.S. Senate,Sharron Angle,406,
Carson City,407,U.S. Senate,Scott Ashjian,12,
Carson City,407,U.S. Senate,Tim Fasano,7,
Carson City,407,U.S. Senate,Michael Haines,3,
Carson City,407,U.S. Senate,Jesse Holland,1,
Carson City,407,U.S. Senate,None Of These Candidates,17,
Carson City,407,U.S. Senate,Jeffrey Reeves,4,
Carson City,407,U.S. Senate,Harry Reid,295,
Carson City,407,U.S. Senate,Wil Stand,1,
Carson City,409,Attorney General,Travis Barrick,286,
Carson City,409,Attorney General,Catherine Cortez Masto,488,
Carson City,409,Attorney General,Joel Hansen,85,
Carson City,409,Attorney General,None Of These Candidates,36,
Carson City,409,Governor,David Curtis,5,
Carson City,409,Governor,Eugene Disimone,11,
Carson City,409,Governor,Floyd Fitzgibbons,6,
Carson City,409,Governor,Aaron Honig,2,
Carson City,409,Governor,Lampitt Arthur Forest,5,
Carson City,409,Governor,None Of These Candidates,25,
Carson City,409,Governor,Rory Reid,363,
Carson City,409,Governor,Brian Sandoval,485,
Carson City,409,State House,Pete Livermore,408,40
Carson City,409,State House,Robin Williamson,480,40
Carson City,409,State Senate,Cody Quirk,31,
Carson City,409,State Senate,Kevin Ranft,349,
Carson City,409,State Senate,James Settelmeyer,493,
Carson City,409,U.S. House,Russell Best,26,2
Carson City,409,U.S. House,Dean Heller,499,2
Carson City,409,U.S. House,Nancy Price,357,2
Carson City,409,U.S. Senate,Sharron Angle,378,
Carson City,409,U.S. Senate,Scott Ashjian,9,
Carson City,409,U.S. Senate,Tim Fasano,5,
Carson City,409,U.S. Senate,Michael Haines,7,
Carson City,409,U.S. Senate,Jesse Holland,5,
Carson City,409,U.S. Senate,None Of These Candidates,25,
Carson City,409,U.S. Senate,Jeffrey Reeves,3,
Carson City,409,U.S. Senate,Harry Reid,474,
Carson City,409,U.S. Senate,Wil Stand,0,
Carson City,411,Attorney General,Travis Barrick,278,
Carson City,411,Attorney General,Catherine Cortez Masto,253,
Carson City,411,Attorney General,Joel Hansen,68,
Carson City,411,Attorney General,None Of These Candidates,19,
Carson City,411,Governor,David Curtis,3,
Carson City,411,Governor,Eugene Disimone,7,
Carson City,411,Governor,Floyd Fitzgibbons,5,
Carson City,411,Governor,Aaron Honig,2,
Carson City,411,Governor,Lampitt Arthur Forest,1,
Carson City,411,Governor,None Of These Candidates,21,
Carson City,411,Governor,Rory Reid,183,
Carson City,411,Governor,Brian Sandoval,397,
Carson City,411,State House,Dennis Gomez,120,38
Carson City,411,State House,Tom Grady,461,38
Carson City,411,State Senate,Cody Quirk,29,
Carson City,411,State Senate,Kevin Ranft,160,
Carson City,411,State Senate,James Settelmeyer,424,
Carson City,411,U.S. House,Russell Best,14,2
Carson City,411,U.S. House,Dean Heller,437,2
Carson City,411,U.S. House,Nancy Price,164,2
Carson City,411,U.S. Senate,Sharron Angle,358,
Carson City,411,U.S. Senate,Scott Ashjian,6,
Carson City,411,U.S. Senate,Tim Fasano,1,
Carson City,411,U.S. Senate,Michael Haines,2,
Carson City,411,U.S. Senate,Jesse Holland,1,
Carson City,411,U.S. Senate,None Of These Candidates,17,
Carson City,411,U.S. Senate,Jeffrey Reeves,1,
Carson City,411,U.S. Senate,Harry Reid,232,
Carson City,411,U.S. Senate,Wil Stand,2,
Carson City,999,U.S. House,Russell Best,0,2
Carson City,999,U.S. House,Dean Heller,0,2
Carson City,999,U.S. House,Nancy Price,0,2
Carson City,999,U.S. Senate,Sharron Angle,0,
Carson City,999,U.S. Senate,Scott Ashjian,0,
Carson City,999,U.S. Senate,Tim Fasano,0,
Carson City,999,U.S. Senate,Michael Haines,0,
Carson City,999,U.S. Senate,Jesse Holland,0,
Carson City,999,U.S. Senate,None Of These Candidates,0,
Carson City,999,U.S. Senate,Jeffrey Reeves,0,
Carson City,999,U.S. Senate,Harry Reid,0,
Carson City,999,U.S. Senate,Wil Stand,0,
Churchill,01,Attorney General,Travis Barrick,256,
Churchill,01,Attorney General,Catherine Cortez Masto,197,
Churchill,01,Attorney General,Joel Hansen,46,
Churchill,01,Attorney General,None Of These Candidates,15,
Churchill,01,Governor,David Curtis,1,
Churchill,01,Governor,Eugene Disimone,12,
Churchill,01,Governor,Floyd Fitzgibbons,7,
Churchill,01,Governor,Aaron Honig,1,
Churchill,01,Governor,Lampitt Arthur Forest,3,
Churchill,01,Governor,None Of These Candidates,9,
Churchill,01,Governor,Rory Reid,117,
Churchill,01,Governor,Brian Sandoval,370,
Churchill,01,State House,Pete Goicoechea,374,35
Churchill,01,State House,John O'Connor,132,35
Churchill,01,U.S. House,Russell Best,27,2
Churchill,01,U.S. House,Dean Heller,377,2
Churchill,01,U.S. House,Nancy Price,105,2
Churchill,01,U.S. Senate,Sharron Angle,305,
Churchill,01,U.S. Senate,Scott Ashjian,6,
Churchill,01,U.S. Senate,Tim Fasano,9,
Churchill,01,U.S. Senate,Michael Haines,4,
Churchill,01,U.S. Senate,Jesse Holland,6,
Churchill,01,U.S. Senate,None Of These Candidates,24,
Churchill,01,U.S. Senate,Jeffrey Reeves,2,
Churchill,01,U.S. Senate,Harry Reid,161,
Churchill,01,U.S. Senate,Wil Stand,0,
Churchill,02,Attorney General,Travis Barrick,168,
Churchill,02,Attorney General,Catherine Cortez Masto,160,
Churchill,02,Attorney General,Joel Hansen,39,
Churchill,02,Attorney General,None Of These Candidates,10,
Churchill,02,Governor,David Curtis,2,
Churchill,02,Governor,Eugene Disimone,5,
Churchill,02,Governor,Floyd Fitzgibbons,7,
Churchill,02,Governor,Aaron Honig,3,
Churchill,02,Governor,Lampitt Arthur Forest,3,
Churchill,02,Governor,None Of These Candidates,8,
Churchill,02,Governor,Rory Reid,92,
Churchill,02,Governor,Brian Sandoval,260,
Churchill,02,State House,Pete Goicoechea,271,35
Churchill,02,State House,John O'Connor,106,35
Churchill,02,U.S. House,Russell Best,15,2
Churchill,02,U.S. House,Dean Heller,250,2
Churchill,02,U.S. House,Nancy Price,108,2
Churchill,02,U.S. Senate,Sharron Angle,206,
Churchill,02,U.S. Senate,Scott Ashjian,5,
Churchill,02,U.S. Senate,Tim Fasano,3,
Churchill,02,U.S. Senate,Michael Haines,5,
Churchill,02,U.S. Senate,Jesse Holland,0,
Churchill,02,U.S. Senate,None Of These Candidates,25,
Churchill,02,U.S. Senate,Jeffrey Reeves,2,
Churchill,02,U.S. Senate,Harry Reid,133,
Churchill,02,U.S. Senate,Wil Stand,4,
Churchill,03,Attorney General,Travis Barrick,138,
Churchill,03,Attorney General,Catherine Cortez Masto,171,
Churchill,03,Attorney General,Joel Hansen,43,
Churchill,03,Attorney General,None Of These Candidates,12,
Churchill,03,Governor,David Curtis,2,
Churchill,03,Governor,Eugene Disimone,5,
Churchill,03,Governor,Floyd Fitzgibbons,12,
Churchill,03,Governor,Aaron Honig,0,
Churchill,03,Governor,Lampitt Arthur Forest,4,
Churchill,03,Governor,None Of These Candidates,11,
Churchill,03,Governor,Rory Reid,96,
Churchill,03,Governor,Brian Sandoval,239,
Churchill,03,State House,Pete Goicoechea,252,35
Churchill,03,State House,John O'Connor,110,35
Churchill,03,U.S. House,Russell Best,21,2
Churchill,03,U.S. House,Dean Heller,247,2
Churchill,03,U.S. House,Nancy Price,97,2
Churchill,03,U.S. Senate,Sharron Angle,198,
Churchill,03,U.S. Senate,Scott Ashjian,9,
Churchill,03,U.S. Senate,Tim Fasano,1,
Churchill,03,U.S. Senate,Michael Haines,2,
Churchill,03,U.S. Senate,Jesse Holland,2,
Churchill,03,U.S. Senate,None Of These Candidates,13,
Churchill,03,U.S. Senate,Jeffrey Reeves,4,
Churchill,03,U.S. Senate,Harry Reid,141,
Churchill,03,U.S. Senate,Wil Stand,1,
Churchill,04,Attorney General,Travis Barrick,135,
Churchill,04,Attorney General,Catherine Cortez Masto,166,
Churchill,04,Attorney General,Joel Hansen,41,
Churchill,04,Attorney General,None Of These Candidates,15,
Churchill,04,Governor,David Curtis,4,
Churchill,04,Governor,Eugene Disimone,4,
Churchill,04,Governor,Floyd Fitzgibbons,8,
Churchill,04,Governor,Aaron Honig,6,
Churchill,04,Governor,Lampitt Arthur Forest,3,
Churchill,04,Governor,None Of These Candidates,9,
Churchill,04,Governor,Rory Reid,84,
Churchill,04,Governor,Brian Sandoval,242,
Churchill,04,State House,Pete Goicoechea,245,35
Churchill,04,State House,John O'Connor,106,35
Churchill,04,U.S. House,Russell Best,24,2
Churchill,04,U.S. House,Dean Heller,236,2
Churchill,04,U.S. House,Nancy Price,84,2
Churchill,04,U.S. Senate,Sharron Angle,192,
Churchill,04,U.S. Senate,Scott Ashjian,9,
Churchill,04,U.S. Senate,Tim Fasano,6,
Churchill,04,U.S. Senate,Michael Haines,3,
Churchill,04,U.S. Senate,Jesse Holland,4,
Churchill,04,U.S. Senate,None Of These Candidates,10,
Churchill,04,U.S. Senate,Jeffrey Reeves,1,
Churchill,04,U.S. Senate,Harry Reid,137,
Churchill,04,U.S. Senate,Wil Stand,2,
Churchill,05,Attorney General,Travis Barrick,150,
Churchill,05,Attorney General,Catherine Cortez Masto,183,
Churchill,05,Attorney General,Joel Hansen,42,
Churchill,05,Attorney General,None Of These Candidates,12,
Churchill,05,Governor,David Curtis,5,
Churchill,05,Governor,Eugene Disimone,8,
Churchill,05,Governor,Floyd Fitzgibbons,8,
Churchill,05,Governor,Aaron Honig,3,
Churchill,05,Governor,Lampitt Arthur Forest,6,
Churchill,05,Governor,None Of These Candidates,14,
Churchill,05,Governor,Rory Reid,104,
Churchill,05,Governor,Brian Sandoval,242,
Churchill,05,State House,Pete Goicoechea,248,35
Churchill,05,State House,John O'Connor,138,35
Churchill,05,U.S. House,Russell Best,29,2
Churchill,05,U.S. House,Dean Heller,253,2
Churchill,05,U.S. House,Nancy Price,100,2
Churchill,05,U.S. Senate,Sharron Angle,182,
Churchill,05,U.S. Senate,Scott Ashjian,11,
Churchill,05,U.S. Senate,Tim Fasano,6,
Churchill,05,U.S. Senate,Michael Haines,3,
Churchill,05,U.S. Senate,Jesse Holland,2,
Churchill,05,U.S. Senate,None Of These Candidates,15,
Churchill,05,U.S. Senate,Jeffrey Reeves,5,
Churchill,05,U.S. Senate,Harry Reid,164,
Churchill,05,U.S. Senate,Wil Stand,2,
Churchill,06,Attorney General,Travis Barrick,164,
Churchill,06,Attorney General,Catherine Cortez Masto,151,
Churchill,06,Attorney General,Joel Hansen,34,
Churchill,06,Attorney General,None Of These Candidates,12,
Churchill,06,Governor,David Curtis,2,
Churchill,06,Governor,Eugene Disimone,1,
Churchill,06,Governor,Floyd Fitzgibbons,2,
Churchill,06,Governor,Aaron Honig,0,
Churchill,06,Governor,Lampitt Arthur Forest,6,
Churchill,06,Governor,None Of These Candidates,5,
Churchill,06,Governor,Rory Reid,98,
Churchill,06,Governor,Brian Sandoval,249,
Churchill,06,State House,Pete Goicoechea,262,35
Churchill,06,State House,John O'Connor,96,35
Churchill,06,U.S. House,Russell Best,12,2
Churchill,06,U.S. House,Dean Heller,259,2
Churchill,06,U.S. House,Nancy Price,85,2
Churchill,06,U.S. Senate,Sharron Angle,200,
Churchill,06,U.S. Senate,Scott Ashjian,3,
Churchill,06,U.S. Senate,Tim Fasano,4,
Churchill,06,U.S. Senate,Michael Haines,4,
Churchill,06,U.S. Senate,Jesse Holland,2,
Churchill,06,U.S. Senate,None Of These Candidates,17,
Churchill,06,U.S. Senate,Jeffrey Reeves,4,
Churchill,06,U.S. Senate,Harry Reid,129,
Churchill,06,U.S. Senate,Wil Stand,0,
Churchill,07,Attorney General,Travis Barrick,245,
Churchill,07,Attorney General,Catherine Cortez Masto,220,
Churchill,07,Attorney General,Joel Hansen,74,
Churchill,07,Attorney General,None Of These Candidates,27,
Churchill,07,Governor,David Curtis,0,
Churchill,07,Governor,Eugene Disimone,4,
Churchill,07,Governor,Floyd Fitzgibbons,7,
Churchill,07,Governor,Aaron Honig,2,
Churchill,07,Governor,Lampitt Arthur Forest,5,
Churchill,07,Governor,None Of These Candidates,15,
Churchill,07,Governor,Rory Reid,105,
Churchill,07,Governor,Brian Sandoval,434,
Churchill,07,State House,Pete Goicoechea,450,35
Churchill,07,State House,John O'Connor,112,35
Churchill,07,U.S. House,Russell Best,22,2
Churchill,07,U.S. House,Dean Heller,429,2
Churchill,07,U.S. House,Nancy Price,107,2
Churchill,07,U.S. Senate,Sharron Angle,377,
Churchill,07,U.S. Senate,Scott Ashjian,7,
Churchill,07,U.S. Senate,Tim Fasano,4,
Churchill,07,U.S. Senate,Michael Haines,6,
Churchill,07,U.S. Senate,Jesse Holland,2,
Churchill,07,U.S. Senate,None Of These Candidates,26,
Churchill,07,U.S. Senate,Jeffrey Reeves,2,
Churchill,07,U.S. Senate,Harry Reid,146,
Churchill,07,U.S. Senate,Wil Stand,3,
Churchill,08,Attorney General,Travis Barrick,147,
Churchill,08,Attorney General,Catherine Cortez Masto,125,
Churchill,08,Attorney General,Joel Hansen,39,
Churchill,08,Attorney General,None Of These Candidates,5,
Churchill,08,Governor,David Curtis,3,
Churchill,08,Governor,Eugene Disimone,7,
Churchill,08,Governor,Floyd Fitzgibbons,4,
Churchill,08,Governor,Aaron Honig,1,
Churchill,08,Governor,Lampitt Arthur Forest,3,
Churchill,08,Governor,None Of These Candidates,11,
Churchill,08,Governor,Rory Reid,60,
Churchill,08,Governor,Brian Sandoval,229,
Churchill,08,State House,Pete Goicoechea,238,35
Churchill,08,State House,John O'Connor,77,35
Churchill,08,U.S. House,Russell Best,17,2
Churchill,08,U.S. House,Dean Heller,243,2
Churchill,08,U.S. House,Nancy Price,53,2
Churchill,08,U.S. Senate,Sharron Angle,194,
Churchill,08,U.S. Senate,Scott Ashjian,12,
